steps,avg_rewards,episode_step,episode_head,eps_list,episode_loss,q_record,episode_reward,episode_times,episode_relative_times,eval_rewards,highest_eval_score,eval_stds,eval_steps
32717,1.34,178,2,1.0,,,1,0.09262275695800781,20.289857149124146,,,,
32947,1.36,230,4,1.0,,,2,0.12293720245361328,20.421437740325928,,,,
33178,1.35,231,6,1.0,,,2,0.11909198760986328,20.548210620880127,,,,
33314,1.34,136,7,1.0,,,0,0.07284259796142578,20.63025426864624,,,,
33495,1.35,181,7,1.0,,,1,0.09316253662109375,20.7311429977417,,,,
33946,1.4,451,6,1.0,,,7,0.24021577835083008,20.97791075706482,,,,
34159,1.42,213,2,1.0,,,2,0.11317300796508789,21.099144458770752,,,,
34300,1.42,141,8,1.0,,,0,0.07149887084960938,21.17806339263916,,,,
34510,1.44,210,1,1.0,,,2,0.10849618911743164,21.29485321044922,,,,
34643,1.43,133,8,1.0,,,0,0.06896519660949707,21.37057876586914,,,,
34807,1.41,164,3,1.0,,,1,0.08614087104797363,21.465089321136475,,,,
34942,1.41,135,4,1.0,,,0,0.0728445053100586,21.545554399490356,,,,
35124,1.41,182,7,1.0,,,1,0.09385347366333008,21.6472430229187,,,,
35316,1.41,192,6,1.0,,,1,0.10771560668945312,21.763067960739136,,,,
35476,1.39,160,3,1.0,,,1,0.08782291412353516,21.85795497894287,,,,
35683,1.4,207,7,1.0,,,2,0.11076998710632324,21.97558283805847,,,,
35861,1.39,178,1,1.0,,,1,0.09263443946838379,22.075075149536133,,,,
36024,1.39,163,4,1.0,,,1,0.08508586883544922,22.166894674301147,,,,
36193,1.39,169,6,1.0,,,1,0.08650088310241699,22.260645866394043,,,,
36326,1.39,133,8,1.0,,,0,0.07340359687805176,22.342731952667236,,,,
36484,1.4,158,6,1.0,,,1,0.08186769485473633,22.43381428718567,,,,
36648,1.39,164,7,1.0,,,1,0.09224057197570801,22.53365159034729,,,,
36833,1.39,185,1,1.0,,,1,0.09513497352600098,22.637534379959106,,,,
37014,1.4,181,2,1.0,,,1,0.09860920906066895,22.745561838150024,,,,
37175,1.39,161,8,1.0,,,1,0.08398628234863281,22.838053464889526,,,,
37336,1.35,161,6,1.0,,,1,0.08831501007080078,22.934598684310913,,,,
37548,1.37,212,7,1.0,,,2,0.10890769958496094,23.052457094192505,,,,
37689,1.35,141,2,1.0,,,0,0.07232522964477539,23.132395029067993,,,,
37900,1.36,211,1,1.0,,,2,0.11519980430603027,23.25561237335205,,,,
38063,1.36,163,8,1.0,,,1,0.08829236030578613,23.350562572479248,,,,
38268,1.38,205,1,1.0,,,2,0.10484695434570312,23.462772130966187,,,,
38492,1.37,224,2,1.0,,,2,0.1139822006225586,23.585335969924927,,,,
38723,1.37,231,2,1.0,,,2,0.12277936935424805,23.717198610305786,,,,
38931,1.37,208,8,1.0,,,2,0.11097955703735352,23.835457801818848,,,,
39076,1.36,145,1,1.0,,,0,0.0825958251953125,23.92578148841858,,,,
39220,1.34,144,2,1.0,,,0,0.08025193214416504,24.014718770980835,,,,
39348,1.32,128,2,1.0,,,0,0.06717133522033691,24.09118676185608,,,,
39485,1.29,137,6,1.0,,,0,0.07790517807006836,24.17589807510376,,,,
39728,1.3,243,0,1.0,,,3,0.13052153587341309,24.313211679458618,,,,
39861,1.28,133,0,1.0,,,0,0.06793904304504395,24.38802671432495,,,,
40017,1.27,156,0,1.0,,,0,0.07989144325256348,24.47656774520874,,,,
40231,1.28,214,3,1.0,,,2,0.11703944206237793,24.601810455322266,,,,
40367,1.25,136,2,1.0,,,0,0.07174420356750488,24.68128275871277,,,,
40501,1.24,134,7,1.0,,,0,0.0699617862701416,24.758655309677124,,,,
40634,1.19,133,6,1.0,,,0,0.06903314590454102,24.834529399871826,,,,
40773,1.19,139,0,1.0,,,0,0.07334637641906738,24.91516137123108,,,,
40970,1.19,197,6,1.0,,,1,0.10674643516540527,25.03100085258484,,,,
41190,1.12,220,1,1.0,,,2,0.1116633415222168,25.151350259780884,,,,
41316,1.1,126,4,1.0,,,0,0.06615328788757324,25.22570776939392,,,,
41443,1.07,127,1,1.0,,,0,0.06694269180297852,25.30075240135193,,,,
41699,1.1,256,4,1.0,,,3,0.13719487190246582,25.44401717185974,,,,
41830,1.09,131,8,1.0,,,0,0.06692075729370117,25.519296169281006,,,,
42104,1.09,274,3,1.0,,,4,0.1384875774383545,25.665385484695435,,,,
42241,1.06,137,7,1.0,,,0,0.07507729530334473,25.74770712852478,,,,
42365,1.05,124,0,1.0,,,0,0.0653986930847168,25.819936513900757,,,,
42496,1.04,131,7,1.0,,,0,0.0657203197479248,25.894089460372925,,,,
42653,1.05,157,2,1.0,,,1,0.0824117660522461,25.983592987060547,,,,
42781,1.05,128,4,1.0,,,0,0.06403470039367676,26.05531620979309,,,,
42929,1.04,148,4,1.0,,,0,0.08770608901977539,26.149874925613403,,,,
43065,1.02,136,6,1.0,,,0,0.07004022598266602,26.22723150253296,,,,
43195,0.99,130,8,1.0,,,0,0.07249140739440918,26.307822465896606,,,,
43322,0.98,127,5,1.0,,,0,0.06722855567932129,26.381561994552612,,,,
43587,1.01,265,8,1.0,,,3,0.14159727096557617,26.53144669532776,,,,
43974,1.06,387,5,1.0,,,6,0.21742677688598633,26.75577211380005,,,,
44120,1.05,146,1,1.0,,,0,0.07615876197814941,26.84035563468933,,,,
44256,1.04,136,7,1.0,,,0,0.07862138748168945,26.92678213119507,,,,
44492,1.06,236,8,1.0,,,2,0.12813901901245117,27.062422037124634,,,,
44615,1.05,123,6,1.0,,,0,0.06957721710205078,27.139954090118408,,,,
44776,1.04,161,3,1.0,,,1,0.09080076217651367,27.23827576637268,,,,
44942,1.05,166,8,1.0,,,1,0.08743548393249512,27.334742307662964,,,,
45272,1.06,330,6,1.0,,,5,0.1862928867340088,27.529929161071777,,,,
45398,1.05,126,5,1.0,,,0,0.06990528106689453,27.607080936431885,,,,
45528,1.05,130,1,1.0,,,0,0.0721275806427002,27.688213348388672,,,,
45662,1.02,134,1,1.0,,,0,0.07522797584533691,27.770983695983887,,,,
45941,1.03,279,1,1.0,,,3,0.14732146263122559,27.927695274353027,,,,
46194,1.05,253,3,1.0,,,3,0.13879179954528809,28.07470202445984,,,,
46355,1.06,161,6,1.0,,,1,0.08719444274902344,28.16977596282959,,,,
46544,1.05,189,3,1.0,,,1,0.11002206802368164,28.28623366355896,,,,
46737,1.07,193,5,1.0,,,2,0.1099240779876709,28.404805898666382,,,,
46893,1.08,156,0,1.0,,,1,0.08227205276489258,28.499518156051636,,,,
47100,1.09,207,3,1.0,,,2,0.10901999473571777,28.61825656890869,,,,
47238,1.09,138,0,1.0,,,0,0.07363557815551758,28.69912886619568,,,,
47366,1.09,128,0,1.0,,,0,0.07318115234375,28.781412839889526,,,,
47634,1.1,268,3,1.0,,,3,0.16515684127807617,28.956913471221924,,,,
47814,1.11,180,4,1.0,,,1,0.10996365547180176,29.075470685958862,,,,
47950,1.08,136,2,1.0,,,0,0.07948899269104004,29.162546634674072,,,,
48158,1.09,208,3,1.0,,,2,0.11791586875915527,29.28745412826538,,,,
48324,1.1,166,6,1.0,,,1,0.09224915504455566,29.38686203956604,,,,
48455,1.1,131,5,1.0,,,0,0.0691080093383789,29.464253187179565,,,,
48585,1.05,130,8,1.0,,,0,0.07109689712524414,29.544703483581543,,,,
48729,1.03,144,5,1.0,,,0,0.07067322731018066,29.622248649597168,,,,
48915,1.04,186,8,1.0,,,1,0.09647130966186523,29.72589683532715,,,,
49170,1.06,255,8,1.0,,,3,0.13588786125183105,29.86997103691101,,,,
49336,1.07,166,3,1.0,,,1,0.08723926544189453,29.966565370559692,,,,
49478,1.07,142,5,1.0,,,0,0.07265520095825195,30.047759294509888,,,,
49677,1.09,199,8,1.0,,,2,0.10939407348632812,30.164461135864258,,,,
49843,1.09,166,0,1.0,,,1,0.08434915542602539,30.25819993019104,,,,
49981,1.09,138,6,1.0,,,0,0.06809639930725098,30.332764148712158,,,,
50188,1.11,207,5,0.999915931304348,0.00588560861860948,0.04577694460749626,2,1.897658109664917,32.238229751586914,,,,
50374,1.11,186,8,0.9997223050000001,0.003781539036083633,0.04578699916601181,2,1.7223749160766602,38.88102912902832,,,,
50516,1.1,142,5,0.9995599450000002,0.0034262247662371487,0.04577809199690819,0,1.3260014057159424,40.213584661483765,,,,
50777,1.11,261,3,0.9993604600000001,0.0037409725625109744,0.04576268792152405,3,2.4601025581359863,42.68131971359253,,,,
50912,1.09,135,0,0.9991644400000002,0.004583080218211988,0.04569043591618538,0,1.253783941268921,43.94558143615723,,,,
51053,1.09,141,7,0.99902782,0.003944891421743374,0.0456804521381855,0,1.3185300827026367,45.2746741771698,,,,
51202,1.08,149,6,0.99888427,0.0029155859578517615,0.04572165384888649,0,1.3966200351715088,46.67812490463257,,,,
51370,1.02,168,0,0.9987273550000001,0.00407522554048839,0.04576316475868225,1,1.5530016422271729,48.24088501930237,,,,
51508,1.0,138,8,0.9985758850000002,0.002593701032576122,0.0457458421587944,0,1.2876312732696533,49.535951137542725,,,,
51734,1.02,226,6,0.998395705,0.006190319769014004,0.04576229304075241,2,2.1144938468933105,51.65796947479248,,,,
51922,1.01,188,1,0.9981907750000002,0.0033759387137355106,0.04574384540319443,1,1.7676982879638672,53.43505811691284,,,,
52054,1.01,132,4,0.998032375,0.0032606878884682304,0.04578833281993866,0,1.2572834491729736,54.702372550964355,,,,
52231,1.01,177,7,0.99787942,0.003564476825233968,0.04576981067657471,1,1.62540864944458,56.33665132522583,,,,
52366,1.01,135,3,0.9977249800000002,0.0021766997097015196,0.0457148440182209,0,1.276489019393921,57.62002682685852,,,,
52507,1.0,141,4,0.9975883600000002,0.006094588467316325,0.045722100883722305,0,1.311666488647461,58.93892765045166,,,,
52713,1.01,206,4,0.9974165950000001,0.003925493781872887,0.045730553567409515,2,1.955939531326294,60.903029680252075,,,,
52839,1.0,126,6,0.9972522550000003,0.00289614505679985,0.04575248435139656,0,1.1632466316223145,62.0762243270874,,,,
52986,0.98,147,2,0.9971171199999999,0.005345505390932585,0.04575742781162262,0,1.4282772541046143,63.51221966743469,,,,
53173,0.98,187,5,0.9969517900000001,0.0033419965016069425,0.04575054720044136,1,1.7952172756195068,65.31652307510376,,,,
53354,0.98,181,0,0.9967696300000001,0.003131867057150143,0.04573839157819748,1,1.6839001178741455,67.00973701477051,,,,
53487,0.97,133,5,0.9966142000000002,0.007356223968385448,0.04575403034687042,0,1.292264461517334,68.31228065490723,,,,
53742,1.0,255,7,0.9964221400000001,0.004734184601690888,0.045712027698755264,3,2.435805559158325,70.75675320625305,,,,
53875,0.99,133,7,0.99623008,0.007388449539906683,0.04571955278515816,0,1.259131669998169,72.02207255363464,,,,
54007,0.98,132,3,0.9960989050000001,0.0036404538819404092,0.04576021432876587,0,1.247251272201538,73.27959704399109,,,,
54145,0.97,138,3,0.9959652550000001,0.005650798714486882,0.04578079283237457,0,1.321223258972168,74.6071560382843,,,,
54313,0.97,168,5,0.995813785,0.004084655369480113,0.0457264706492424,1,1.6536235809326172,76.2684051990509,,,,
54502,0.98,189,6,0.9956370700000001,0.002361597768590432,0.04572799801826477,2,1.8373510837554932,78.11693167686462,,,,
